,SK_ID_CURR,TARGET,CODE_GENDER,FLAG_OWN_CAR,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_EMP_PHONE,FLAG_PHONE,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_2,EXT_SOURCE_3,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,FLAG_DOCUMENT_6,AMT_REQ_CREDIT_BUREAU_HOUR,NAME_CONTRACT_TYPE_Cash loans,NAME_CONTRACT_TYPE_Revolving loans,NAME_INCOME_TYPE_Pensioner,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Civil marriage,NAME_FAMILY_STATUS_Married,NAME_HOUSING_TYPE_House / apartment,NAME_HOUSING_TYPE_Rented apartment,NAME_HOUSING_TYPE_With parents,OCCUPATION_TYPE_Drivers,OCCUPATION_TYPE_Laborers,OCCUPATION_TYPE_Security staff,ORGANIZATION_TYPE_Business Entity Type 3,ORGANIZATION_TYPE_Industry: type 10,ORGANIZATION_TYPE_Security,ORGANIZATION_TYPE_Self-employed,ORGANIZATION_TYPE_XNA,HOUSETYPE_MODE_block of flats,WALLSMATERIAL_MODE_Panel,EMERGENCYSTATE_MODE_No,DAYS_EMPLOYED_PERC,ANNUITY_INCOME_PERC,BURO_DAYS_CREDIT_MIN,BURO_DAYS_CREDIT_MAX,BURO_DAYS_CREDIT_MEAN,BURO_DAYS_CREDIT_VAR,BURO_DAYS_CREDIT_ENDDATE_MIN,BURO_DAYS_CREDIT_ENDDATE_MAX,BURO_DAYS_CREDIT_ENDDATE_MEAN,BURO_DAYS_CREDIT_UPDATE_MEAN,BURO_AMT_CREDIT_SUM_MEAN,BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,BURO_CREDIT_ACTIVE_Active_MEAN,BURO_CREDIT_ACTIVE_Bad debt_MEAN,BURO_CREDIT_ACTIVE_Closed_MEAN,BURO_CREDIT_CURRENCY_currency 1_MEAN,BURO_CREDIT_TYPE_Consumer credit_MEAN,BURO_CREDIT_TYPE_Credit card_MEAN,BURO_CREDIT_TYPE_Loan for working capital replenishment_MEAN,BURO_CREDIT_TYPE_Mortgage_MEAN,CLOSED_DAYS_CREDIT_MIN,CLOSED_DAYS_CREDIT_MAX,CLOSED_DAYS_CREDIT_MEAN,CLOSED_DAYS_CREDIT_ENDDATE_MIN,CLOSED_DAYS_CREDIT_UPDATE_MEAN,CLOSED_AMT_CREDIT_SUM_MAX,CLOSED_AMT_CREDIT_SUM_MEAN,CLOSED_MONTHS_BALANCE_SIZE_SUM,PREV_RATE_DOWN_PAYMENT_MAX,PREV_RATE_DOWN_PAYMENT_MEAN,PREV_DAYS_DECISION_MIN,PREV_DAYS_DECISION_MEAN,PREV_CNT_PAYMENT_MEAN,PREV_NAME_CONTRACT_TYPE_Cash loans_MEAN,PREV_NAME_CONTRACT_TYPE_Revolving loans_MEAN,PREV_NAME_CONTRACT_TYPE_XNA_MEAN,PREV_FLAG_LAST_APPL_PER_CONTRACT_Y_MEAN,PREV_NAME_CASH_LOAN_PURPOSE_Car repairs_MEAN,PREV_NAME_CONTRACT_STATUS_Approved_MEAN,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,PREV_NAME_PAYMENT_TYPE_XNA_MEAN,PREV_CODE_REJECT_REASON_HC_MEAN,PREV_CODE_REJECT_REASON_LIMIT_MEAN,PREV_CODE_REJECT_REASON_SCO_MEAN,PREV_CODE_REJECT_REASON_SCOFR_MEAN,PREV_CODE_REJECT_REASON_XAP_MEAN,PREV_NAME_TYPE_SUITE_nan_MEAN,PREV_NAME_CLIENT_TYPE_New_MEAN,PREV_NAME_CLIENT_TYPE_Refreshed_MEAN,PREV_NAME_GOODS_CATEGORY_Computers_MEAN,PREV_NAME_GOODS_CATEGORY_Mobile_MEAN,PREV_NAME_GOODS_CATEGORY_XNA_MEAN,PREV_NAME_PORTFOLIO_Cards_MEAN,PREV_NAME_PORTFOLIO_XNA_MEAN,PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,PREV_CHANNEL_TYPE_AP+ (Cash loan)_MEAN,PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,PREV_NAME_SELLER_INDUSTRY_Furniture_MEAN,PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,PREV_NAME_YIELD_GROUP_XNA_MEAN,PREV_NAME_YIELD_GROUP_high_MEAN,PREV_NAME_YIELD_GROUP_low_action_MEAN,PREV_NAME_YIELD_GROUP_low_normal_MEAN,PREV_PRODUCT_COMBINATION_Card Street_MEAN,PREV_PRODUCT_COMBINATION_Cash_MEAN,PREV_PRODUCT_COMBINATION_Cash Street: high_MEAN,PREV_PRODUCT_COMBINATION_Cash X-Sell: high_MEAN,PREV_PRODUCT_COMBINATION_Cash X-Sell: low_MEAN,PREV_PRODUCT_COMBINATION_POS household without interest_MEAN,PREV_PRODUCT_COMBINATION_nan_MEAN,APPROVED_AMT_ANNUITY_MAX,APPROVED_AMT_DOWN_PAYMENT_MAX,APPROVED_RATE_DOWN_PAYMENT_MAX,APPROVED_RATE_DOWN_PAYMENT_MEAN,APPROVED_DAYS_DECISION_MIN,APPROVED_DAYS_DECISION_MEAN,APPROVED_CNT_PAYMENT_MEAN,POS_MONTHS_BALANCE_MEAN,POS_MONTHS_BALANCE_SIZE,POS_NAME_CONTRACT_STATUS_Active_MEAN,POS_COUNT,INSTAL_PAYMENT_DIFF_MAX,INSTAL_DAYS_ENTRY_PAYMENT_MEAN,INSTAL_DAYS_ENTRY_PAYMENT_SUM
39771,146061,0.0,1,1,967500.0,0.022625,-12096,-1933.0,-6231.0,-3264,1,1,2,2,0,0,0,0.5716197625863495,0.5849900404894085,-2114.0,1,0,0.0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1598048941798941,0.1807,-2661.0,-335.0,-1257.2857142857142,964096.9047619049,-2325.0,1233.0,-496.8333333333333,-715.0,97862.99785714284,0.0,0.4285714285714285,0.0,0.5714285714285714,1.0,0.5714285714285714,0.4285714285714285,0.0,0.0,-2661.0,-527.0,-1372.25,-2325.0,-1041.0,155250.0,73407.74625,0.0,0.3225598001098534,0.1303834055880899,-2717.0,-2254.5,9.375,0.25,0.0,0.0,1.0,0.0,0.75,0.25,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.125,0.125,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.125,0.0,0.25,0.0,0.375,0.0,0.375,0.0,0.0,0.25,0.0,0.0,0.0,0.0,12088.8,4504.14,0.1387023572454035,0.0762615051674322,-2717.0,-2119.0,9.833333333333334,-65.22222222222223,63.0,0.9365079365079364,63.0,7951.184999999999,-1984.344262295082,-121045.0
1493,101753,0.0,0,1,279000.0,0.00823,-11628,-4347.0,-5179.0,-4006,1,0,2,2,0,0,0,0.3409312518707089,0.656158373001177,-678.0,1,0,0.0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3738390092879257,0.16772,-1529.0,-409.0,-1009.25,241900.25,-1347.0,263.0,-506.5,-574.25,69991.875,0.0,0.25,0.0,0.75,1.0,0.75,0.25,0.0,0.0,-1529.0,-409.0,-1067.3333333333333,-1347.0,-761.0,124735.5,84322.5,42.0,0.0,0.0,-678.0,-380.6666666666667,11.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11340.09,0.0,0.0,0.0,-678.0,-366.0,11.0,-14.615384615384617,13.0,0.8461538461538461,13.0,0.0,-472.0,-5192.0
33943,139338,0.0,1,1,1125000.0,0.04622,-16749,-4131.0,-6692.0,-244,1,1,1,1,0,0,0,0.7185575305767463,0.2115507642052577,-2732.0,1,0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.2466415905427189,0.10621,-2791.0,-453.0,-1560.111111111111,740179.3611111111,-1950.0,1008.0,-178.55555555555554,-587.1111111111111,1027694.0,0.0,0.4444444444444444,0.0,0.5555555555555556,1.0,0.8888888888888888,0.1111111111111111,0.0,0.0,-2791.0,-453.0,-1953.4,-1950.0,-1018.0,1530000.0,637279.2,324.0,0.4314674746854864,0.1438224915618288,-2732.0,-1558.25,20.0,0.25,0.0,0.0,1.0,0.0,0.5,0.25,0.0,0.0,0.25,0.0,0.0,0.5,0.5,0.25,0.5,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.5,0.0,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22446.99,46480.5,0.4314674746854864,0.4314674746854864,-2732.0,-2036.0,24.0,-65.46153846153847,13.0,0.8461538461538461,13.0,12475.71,-2106.0,-27378.0
33140,138399,0.0,0,0,427500.0,0.030755,-12142,-2851.0,-3486.0,-49,1,0,2,2,0,0,0,0.6811956262353436,0.3016248916841194,-528.0,1,0,0.0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2348048097512765,0.1484222222222222,-2041.0,-159.0,-1435.2,620583.2,-1950.0,937.0,-717.8,-687.6,389317.5,0.0,0.2,0.0,0.8,1.0,0.8,0.2,0.0,0.0,-2041.0,-1209.0,-1754.25,-1950.0,-857.75,675000.0,294271.875,233.0,,,-528.0,-528.0,36.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27926.595,,,,-528.0,-528.0,36.0,-9.0,17.0,1.0,17.0,26756.1,-277.90909090909093,-6114.0
20281,123665,0.0,1,0,454500.0,0.022625,-20936,-3456.0,-11214.0,-4337,1,1,2,2,0,0,0,0.5785023140586426,0.7583930617144343,-686.0,1,0,0.0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0.1650745128009171,0.1581428571428571,-2583.0,-136.0,-1531.75,1037530.9166666666,-2195.0,107.0,-1192.5,-1156.75,168888.375,0.0,0.25,0.0,0.75,1.0,1.0,0.0,0.0,0.0,-2583.0,-1702.0,-1997.0,-2195.0,-1538.3333333333333,157275.0,154485.0,136.0,0.0,0.0,-1884.0,-1256.8,16.5,0.8,0.2,0.0,1.0,0.0,0.8,0.2,0.2,0.0,0.0,0.0,0.0,0.8,0.4,0.0,0.2,0.0,0.0,1.0,0.2,0.2,0.0,0.0,0.0,0.0,1.0,0.4,0.2,0.0,0.4,0.0,0.2,0.0,0.2,0.4,0.0,0.0,37983.78,0.0,0.0,0.0,-1884.0,-1261.5,16.5,-46.32142857142857,56.0,0.9464285714285714,56.0,0.0,-1404.5961538461538,-73039.0
41260,147775,0.0,1,0,270000.0,0.005313,-13069,-109.0,-1437.0,-4381,1,0,2,2,0,0,0,0.5278814324266835,0.8245949709919925,-381.0,0,0,0.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0083403473869462,0.12,-2674.0,-2397.0,-2535.5,38364.5,-2492.0,-2093.0,-2292.5,-1326.0,40905.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-2674.0,-2397.0,-2535.5,-2492.0,-1326.0,59323.5,40905.0,0.0,0.1827947145167689,0.0583466417056314,-2195.0,-1254.4,21.2,0.0,0.0,0.0,1.0,0.0,0.6,0.4,0.8,0.0,0.0,0.4,0.0,0.6,0.2,0.2,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,4124.025,4500.0,0.1827947145167689,0.0609315715055896,-2195.0,-1499.3333333333333,19.33333333333333,-37.03846153846154,52.0,0.9807692307692308,52.0,2818.8,-1111.962962962963,-60046.0
23154,126940,0.0,0,1,823500.0,0.0038179999999999,-12391,-967.0,-1343.0,-4380,1,0,2,2,0,1,1,0.7183452096561918,0.4329616670974407,-1177.0,1,0,0.0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0.0780405132757646,0.1732444444444444,-2650.0,-644.0,-1637.75,925814.9166666666,-2156.0,341.0,-819.6666666666666,-319.25,121593.375,0.0,0.25,0.0,0.75,1.0,0.5,0.25,0.0,0.0,-2650.0,-1010.0,-1969.0,-2156.0,-424.0,114642.0,45124.5,0.0,0.1319630327263914,0.079808440150894,-1177.0,-784.6,14.0,0.2,0.0,0.0,1.0,0.0,0.6,0.4,0.2,0.0,0.4,0.0,0.0,0.6,0.2,0.2,0.0,0.0,0.6,0.2,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,11815.065,6750.0,0.1319630327263914,0.0744824669883245,-1177.0,-633.3333333333334,11.333333333333334,-19.82608695652174,23.0,0.9130434782608696,23.0,8409.69,-578.5,-13884.0
44405,151444,0.0,0,1,180000.0,0.072508,-8873,-105.0,-2551.0,-859,1,1,1,1,0,0,0,0.6916256607370285,0.3556387169923543,-536.0,0,0,0.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0.0118336526541192,0.0476190476190476,-362.0,-291.0,-326.5,2520.5,655.0,1535.0,1095.0,-22.5,650250.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,,,,,,,,,0.1089174859673587,0.1089174859673587,-420.0,-420.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26932.095,29191.5,0.1089174859673587,0.1089174859673587,-420.0,-420.0,12.0,-12.0,5.0,0.8,5.0,0.0,-364.5,-1458.0
40937,147409,1.0,1,0,112500.0,0.025164,-13804,-3552.0,-4108.0,-1168,1,0,2,2,0,1,1,0.2652563401861944,0.1895952597360396,-467.0,1,0,0.0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2573167197913648,0.0646857142857142,-1588.0,-56.0,-443.4285714285714,299564.28571428574,-162.0,1657.0,449.0,-67.42857142857143,305717.14285714284,0.0,0.7142857142857143,0.0,0.2857142857142857,1.0,0.4285714285714285,0.4285714285714285,0.0,0.0,-669.0,-376.0,-522.5,-162.0,-152.5,450000.0,338760.0,0.0,,,-467.0,-353.5,12.0,0.5,0.5,0.0,1.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.75,0.75,0.0,0.0,0.0,1.0,0.5,0.0,0.75,0.75,0.25,0.0,0.75,0.5,0.5,0.0,0.0,0.5,0.0,0.25,0.25,0.0,0.0,0.0,12046.23,,,,-467.0,-240.0,24.0,-10.0,11.0,0.9090909090909092,11.0,11631.15,-292.06666666666666,-4381.0
28208,132786,0.0,1,0,585000.0,0.020713,-13740,-2494.0,-3038.0,-3404,1,1,3,2,0,0,0,0.5226793942388216,0.4776491548517548,-1755.0,0,0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.181513828238719,0.1444444444444444,-2193.0,-86.0,-1072.75,745859.5833333334,-367.0,9956.0,2494.75,-557.0,665065.125,0.0,1.0,0.0,0.0,1.0,0.25,0.5,0.0,0.0,,,,,,,,,0.102149463424639,0.0340498211415463,-2401.0,-1211.0,19.666666666666668,0.8571428571428571,0.0,0.0,1.0,0.0,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.1428571428571428,0.0,0.0,0.0,0.8571428571428571,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.8571428571428571,0.1428571428571428,0.7142857142857143,0.0,0.1428571428571428,0.0,0.1428571428571428,0.2857142857142857,0.4285714285714285,0.0,0.1428571428571428,0.0,22242.825,17959.5,0.102149463424639,0.0340498211415463,-2401.0,-1448.0,16.4,-40.90476190476191,63.0,0.9365079365079364,63.0,22248.405,-1255.358208955224,-84109.0
25878,130089,0.0,1,0,454500.0,0.011703,-15675,-865.0,-8646.0,-3339,1,1,2,2,0,0,0,0.684699493356412,0.5656079814115492,-511.0,1,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0551834130781499,0.1627307692307692,-1816.0,-497.0,-1222.8333333333333,214538.96666666665,-1632.0,179.0,-609.3333333333334,-559.5,206326.0275,0.0,0.1666666666666666,0.0,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,-1816.0,-497.0,-1283.8,-1632.0,-666.4,450000.0,192691.233,0.0,0.3044279270694365,0.1337181156855243,-2888.0,-1249.0,12.285714285714286,0.2222222222222222,0.1111111111111111,0.0,1.0,0.0,0.6666666666666666,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.0,0.0,0.0,0.7777777777777778,0.8888888888888888,0.0,0.1111111111111111,0.0,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.0,0.0,0.5555555555555556,0.0,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,22500.0,9000.0,0.3044279270694365,0.1426924204860532,-2766.0,-1301.0,12.666666666666666,-46.15217391304348,46.0,0.8913043478260869,46.0,0.0,-1550.7368421052631,-29464.0
2561,102990,0.0,0,1,675000.0,0.026392,-22283,-244.0,-11430.0,-2506,1,0,2,2,0,0,0,0.722779049374146,0.501075160239048,-2922.0,0,1,0.0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0.0109500516088497,0.1155,-2558.0,-218.0,-1629.5,1128987.0,-1221.0,147.0,-515.75,-866.75,442112.76,0.0,0.5,0.0,0.5,1.0,0.25,0.25,0.0,0.0,-2558.0,-2327.0,-2442.5,-1221.0,-1414.5,952470.0,554985.0,0.0,0.0654415154856168,0.0638408881595503,-2922.0,-2641.333333333333,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4109.715,1471.5,0.0654415154856168,0.0638408881595503,-2922.0,-2641.333333333333,6.0,-86.15789473684211,19.0,0.8947368421052632,19.0,0.0,-2566.0,-23094.0
17038,119877,0.0,0,0,900000.0,0.015221,-10855,-164.0,-539.0,-3535,1,0,2,2,0,0,0,0.3690804496000639,0.7826078370261895,-3.0,1,0,0.0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0.0151082450483648,0.1515714285714285,-2411.0,-386.0,-1166.142857142857,419177.6703296703,-1681.0,344.0,-791.4615384615385,-577.6428571428571,288283.5,0.0,0.1428571428571428,0.0,0.8571428571428571,1.0,0.7142857142857143,0.2142857142857142,0.0,0.0714285714285714,-2411.0,-386.0,-1264.1666666666667,-1681.0,-619.3333333333334,270000.0,88020.75,358.0,0.1013751965227041,0.1013751965227041,-2550.0,-2550.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3211.02,2470.5,0.1013751965227041,0.1013751965227041,-2550.0,-2550.0,10.0,-81.5,6.0,0.8333333333333334,6.0,3208.5,-2457.285714285714,-17201.0
44862,151971,0.0,1,0,112500.0,0.031329,-22506,,-4302.0,-4467,0,1,2,2,0,0,0,0.6904210730136494,0.5602843280409464,-756.0,0,1,0.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,,0.0615,-1716.0,-152.0,-983.7,223959.3444444445,-1419.0,609.0,-554.3,-599.0,139617.0,0.0,0.1,0.0,0.9,1.0,1.0,0.0,0.0,0.0,-1716.0,-487.0,-1076.111111111111,-1419.0,-662.3333333333334,153000.0,113429.0,0.0,0.1090909090909091,0.1090909090909091,-1829.0,-487.68,11.666666666666666,0.92,0.04,0.0,1.0,0.0,0.36,0.44,0.32,0.44,0.0,0.0,0.0,0.56,0.6,0.04,0.0,0.0,0.0,0.96,0.04,0.28,0.24,0.08,0.0,0.0,0.96,0.32,0.24,0.0,0.08,0.0,0.28,0.24,0.0,0.08,0.0,0.0,19404.0,21600.0,0.1090909090909091,0.1090909090909091,-1829.0,-870.0,10.0,-25.463414634146343,82.0,0.902439024390244,82.0,19043.415,-615.3129770992366,-80606.0
28215,132795,0.0,1,0,999000.0,0.031329,-17955,-1276.0,-1554.0,-1467,1,0,2,2,0,0,0,0.7293463530670512,0.5971924268337128,-971.0,1,0,0.0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0710665552770816,0.466375,-650.0,-650.0,-650.0,,,,,-639.0,103500.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,0.0968279429502244,0.0484370509767388,-971.0,-455.6,12.0,0.4,0.2,0.0,1.0,0.0,0.8,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.6,0.2,0.0,0.0,0.2,0.6,0.2,0.2,0.0,0.0,0.4,0.0,0.6,0.4,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,16859.745,2925.0,0.0968279429502244,0.0484370509767388,-971.0,-506.5,12.0,-15.594594594594597,37.0,0.918918918918919,37.0,0.0,-488.2058823529412,-16599.0
6857,107994,0.0,1,0,225000.0,0.0084739999999999,-20832,,-1214.0,-4142,0,0,2,2,0,0,0,0.2065739931969886,0.6263042766749393,-171.0,0,1,0.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,,0.12055,-2874.0,-283.0,-1291.625,1157898.5535714286,-2693.0,926.0,-473.25,-465.125,157336.875,0.0,0.375,0.0,0.625,1.0,0.875,0.125,0.0,0.0,-2874.0,-283.0,-1705.8,-2693.0,-729.8,675000.0,155079.0,0.0,0.097362457309301,0.0486812286546505,-2384.0,-1277.5,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9685.485,10829.925,0.097362457309301,0.0486812286546505,-2384.0,-1277.5,13.0,-52.22727272727273,22.0,0.9545454545454546,22.0,0.0,-1651.5238095238096,-34682.0
19471,122707,0.0,1,0,247500.0,0.007305,-17553,-4934.0,-2434.0,-1092,1,0,3,3,0,0,0,0.1405648504850698,0.7352209993926424,-370.0,0,0,0.0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.2810915513017717,0.1375,-2685.0,-175.0,-1231.4,1231660.2999999998,-2319.0,9826.0,1209.4,-945.8,70144.092,0.0,0.4,0.0,0.6,1.0,0.8,0.2,0.0,0.0,-2685.0,-1132.0,-1935.3333333333333,-2319.0,-1561.3333333333333,115038.0,61845.0,0.0,0.0994883045329326,0.0994883045329326,-370.0,-370.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7531.965,7461.0,0.0994883045329326,0.0994883045329326,-370.0,-370.0,12.0,-10.0,5.0,0.8,5.0,0.0,-320.0,-1280.0
5936,106954,0.0,0,0,675000.0,0.019101,-24014,,-10374.0,-3987,0,0,2,2,0,0,0,0.6600836006771286,0.4083588531230431,-1124.0,0,1,0.0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,,0.0963090909090909,-2431.0,-1226.0,-1561.0,251689.50000000003,-2066.0,31081.0,5545.6,-250.2,335239.2,0.0,0.4,0.0,0.6,1.0,0.8,0.2,0.0,0.0,-2431.0,-1226.0,-1688.6666666666667,-2066.0,-405.6666666666667,265500.0,159732.0,97.0,0.22986300318508,0.22986300318508,-2346.0,-575.6363636363636,18.8,0.9090909090909092,0.0,0.0,1.0,0.0,0.4545454545454545,0.0,0.6363636363636364,0.0,0.0,0.0,0.0,1.0,0.7272727272727273,0.0,0.0909090909090909,0.0,0.0909090909090909,0.9090909090909092,0.0,0.5454545454545454,0.0,0.0,0.0909090909090909,0.0,0.9090909090909092,0.5454545454545454,0.0909090909090909,0.0,0.1818181818181818,0.0,0.5454545454545454,0.0,0.0,0.1818181818181818,0.0,0.0,34074.45,4500.0,0.22986300318508,0.22986300318508,-2346.0,-1020.4,18.8,-23.632183908045977,87.0,0.9540229885057472,87.0,10311.84,-649.4880952380952,-54557.0
44596,151665,0.0,1,0,247500.0,0.030755,-16347,-1692.0,-3581.0,-4276,1,1,2,2,0,0,0,0.5910537482087795,0.4418358231994413,-1360.0,1,0,0.0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1035052303174894,0.1532692307692307,-2113.0,-173.0,-875.8,371246.4,-1175.0,1533.0,-35.5,-354.2,257106.006,0.0,0.4,0.0,0.6,1.0,0.8,0.2,0.0,0.0,-2113.0,-173.0,-1095.3333333333333,-1175.0,-578.5,229500.0,122510.01,158.0,0.2178445987870783,0.2178445987870783,-318.0,-318.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5392.53,13359.15,0.2178445987870783,0.2178445987870783,-318.0,-318.0,12.0,-7.0,7.0,1.0,7.0,5385.06,-221.75,-1774.0
37609,143564,0.0,0,1,2056500.0,0.04622,-13067,-729.0,-6938.0,-3593,1,0,1,1,0,0,0,0.7557447739230966,,-1.0,0,0,0.0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0557893931277263,0.183525,-2644.0,-2644.0,-2644.0,,-2522.0,-2522.0,-2522.0,-2550.0,45564.39,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-2644.0,-2644.0,-2644.0,-2522.0,-2550.0,45564.39,45564.39,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
